Date,Open,High,Low,Close,Volume
2014-09-16,2.4578,2.8219,2.4578,2.8219,1099
2014-09-11,3.0039999999999996,3.0039999999999996,3.0039999999999996,3.0039999999999996,188
2014-09-10,2.5488,2.9584,2.5488,2.9584,1148
2014-09-09,3.0495,3.0495,2.5488,2.5488,587
2014-09-08,2.5488,2.5488,2.5488,2.5488,219
2014-09-05,3.0495,3.0495,3.0495,3.0495,27
2014-08-29,2.7764,2.7764,2.7764,2.7764,495
2014-08-26,2.6398,2.6398,2.6034,2.6034,923
2014-08-21,2.5579,2.5579,2.5579,2.5579,330
2014-08-20,2.8674,2.8674,2.8674,2.8674,27
2014-08-19,3.1041,3.1041,2.5488,2.5488,445
2014-08-18,2.74,2.74,2.74,2.74,646
2014-08-14,3.4136,3.4136,2.7309,2.7309,715
2014-08-13,3.095,3.6412,3.095,3.6412,78
2014-08-11,3.4591,3.4591,3.4591,3.4591,22
2014-08-08,3.4591,3.4591,3.4591,3.4591,70
2014-08-07,3.1860000000000004,3.1860000000000004,3.1860000000000004,3.1860000000000004,301
2014-08-06,3.6412,3.6412,3.6412,3.6412,55
2014-08-05,2.9129,3.095,2.9129,3.095,974
2014-08-04,3.095,3.6412,3.095,3.6412,226
2014-08-01,3.095,3.6412,3.095,3.6412,226
2014-07-28,3.4682,3.6412,3.4682,3.6412,104
2014-07-24,3.6412,3.6412,3.4591,3.6412,655
2014-07-23,4.0053,4.5515,4.0053,4.0053,274
2014-07-21,3.8232,4.0053,3.8232,4.0053,111
2014-07-18,3.8232,4.0053,3.8232,4.0053,768
2014-07-16,4.4149,4.4149,4.4149,4.4149,110
2014-07-14,4.3694,4.7335,4.0963,4.7335,567
2014-07-09,4.0963,4.9975,3.6412,4.9975,790
2014-07-08,4.8245,5.7895,4.5515,4.5515,807
2014-07-07,3.6412,4.3694,3.6412,4.3694,1155
2014-07-03,3.1860000000000004,3.6412,3.1860000000000004,3.6412,296
2014-06-24,3.6412,3.6412,3.6412,3.6412,219
2014-06-18,3.6412,3.6412,3.6412,3.6412,110
2014-06-04,3.9143,3.9143,3.9143,3.9143,110
2014-06-03,4.0963,4.0963,3.6412,3.6503,1664
2014-05-23,4.5515,4.5515,4.5515,4.5515,429
2014-05-16,4.5515,4.5515,4.5515,4.5515,23
2014-05-15,4.4604,4.4604,4.4604,4.4604,247
2014-05-14,4.5788,4.5788,4.5788,4.5788,110
2014-05-06,4.5515,4.8245,4.5515,4.5515,846
2014-05-05,5.0066,5.0066,5.0066,5.0066,110
2014-05-02,5.4617,5.4617,5.4617,5.4617,274
2014-04-28,6.0079,6.0079,5.0066,5.4617,568
2014-04-22,5.9169,5.9169,5.9169,5.9169,21
2014-04-15,5.0066,5.9169,5.0066,5.9169,26
2014-04-14,5.7348,5.7348,5.7348,5.7348,99
2014-04-08,6.099,6.372000000000001,6.099,6.372000000000001,20
2014-04-03,5.8259,5.8259,5.8259,5.8259,165
2014-04-01,5.9442,6.8272,5.9442,5.9988,3192
2014-03-26,5.9988,5.9988,5.9988,5.9988,161
2014-03-24,5.4617,5.4617,5.4617,5.4617,33
2014-03-12,5.3252,5.3252,5.3252,5.3252,181
2014-03-07,5.1887,5.2797,5.0066,5.2797,659
2014-03-03,5.835,5.835,5.1431,5.4709,810
2014-02-28,6.1081,6.1081,5.835,5.835,344
2014-02-26,6.099,6.099,6.099,6.099,110
2014-02-19,5.9624,6.281000000000001,5.8896,6.281000000000001,1214
2014-02-18,6.8181,6.8181,6.099,6.099,2216
2014-02-17,5.9988,6.8181,5.9988,6.8181,9179
2014-02-14,7.3005,7.3005,5.8441,5.8441,3304
2014-02-13,8.5567,8.5567,8.5567,8.5567,1
2014-02-12,8.6023,8.6023,8.5567,8.5567,77
2014-02-11,8.5476,8.757,8.5476,8.757,1127
2014-02-10,8.1471,8.5476,8.1471,8.5476,245
2014-02-07,7.7011,7.7375,7.692,7.7375,1741
2014-02-06,8.7843,8.7843,8.1926,8.5567,1854
2014-02-05,8.6478,8.7843,8.6478,8.7752,688
2014-02-04,8.2381,8.6478,8.2381,8.6387,2612
2014-02-03,8.2381,8.2381,8.2381,8.2381,16
2014-01-31,7.6738,8.2381,7.6738,8.229,5376
2014-01-28,7.61,7.692,7.61,7.692,1606
2014-01-27,7.2823,7.6282,7.2823,7.6282,604
2014-01-24,7.6282,7.6282,7.6282,7.6282,255
2014-01-22,6.6997,7.1003,6.6542,7.1003,2255
2014-01-21,6.6542,7.6738,6.6542,7.6738,198
2014-01-20,7.4735,7.5554,7.2823,7.5554,401
2014-01-17,7.6464,7.692,7.5554,7.692,582
2014-01-16,7.0366,7.4462,7.0366,7.4371,2291
2014-01-14,5.9169,7.0457,5.9169,7.0457,429
2014-01-09,6.1809,7.2823,6.1809,7.0912,726
2014-01-07,5.752999999999999,5.752999999999999,5.752999999999999,5.752999999999999,142
2014-01-03,5.7348,6.7362,5.7348,6.7362,516
2013-12-27,5.2797,5.2797,5.2797,5.2797,88
2013-12-23,5.8987,5.8987,5.2797,5.2797,22
2013-12-20,5.9078,5.9078,5.9078,5.9078,132
2013-12-19,5.4617,5.4617,5.4617,5.4617,110
2013-12-18,6.017,6.017,5.9169,5.9169,114
2013-12-17,6.017,6.017,6.017,6.017,219
2013-12-16,6.4176,6.4176,6.4176,6.4176,15
2013-12-09,6.4176,6.4176,6.4176,6.4176,110
2013-11-28,6.4631,6.4631,6.4631,6.4631,730
2013-11-26,6.4722,6.5632,6.4722,6.5632,108
2013-11-25,6.4631,6.4631,6.4631,6.4631,77
2013-11-22,6.099,6.4631,5.7348,6.4631,868
2013-11-21,6.0534,6.0534,6.0534,6.0534,77
2013-11-20,6.6451,6.6542,6.5632,6.5632,769
2013-11-19,6.6451,6.6451,6.6451,6.6451,110
2013-11-18,6.9273,6.9273,6.9182,6.9182,621
2013-11-15,7.4553,7.5099,7.4553,7.5099,1099
2013-11-14,7.1003,7.4462,6.9273,7.4462,142
2013-11-13,6.6451,7.4735,6.6451,7.4735,440
2013-11-08,6.6724,6.6724,6.6724,6.6724,219
2013-11-05,6.372000000000001,6.372000000000001,6.3265,6.372000000000001,549
2013-11-04,6.4176,6.4176,6.4176,6.4176,1648
