Date,Open,High,Low,Close,Volume
2014-11-14,3.54,3.56,3.54,3.56,275
2014-11-05,3.54,3.54,3.54,3.54,30
2014-10-30,3.53,3.53,3.53,3.53,34
2014-10-28,3.45,3.45,3.45,3.45,60
2014-10-24,3.39,3.39,3.39,3.39,446
2014-10-13,3.39,3.39,3.39,3.39,80
2014-10-08,3.39,3.39,3.39,3.39,200
2014-10-07,3.5,3.5,3.4,3.4,491
2014-09-18,3.7,3.7,3.6,3.6,460
2014-09-17,3.7,3.7,3.7,3.7,10
2014-09-12,3.81,3.81,3.81,3.81,5
2014-09-10,3.8,3.8,3.8,3.8,5
2014-09-05,3.61,3.8,3.61,3.8,560
2014-09-04,3.8,3.8,3.8,3.8,5
2014-09-03,3.8,3.8,3.8,3.8,405
2014-09-02,3.8,3.8,3.8,3.8,498
2014-08-29,3.8,3.8,3.8,3.8,5
2014-08-28,3.8,3.8,3.8,3.8,5
2014-08-27,3.8,3.8,3.8,3.8,5
2014-08-26,3.8,3.8,3.8,3.8,5
2014-08-25,3.8,3.8,3.8,3.8,5
2014-08-22,3.7,3.7,3.7,3.7,150
2014-08-21,3.8,3.8,3.62,3.62,140
2014-08-13,3.8,4.0,3.8,4.0,300
2014-08-07,4.0,4.0,3.78,3.78,450
2014-08-06,4.0,4.0,4.0,4.0,15
2014-08-05,4.0,4.0,4.0,4.0,10
2014-08-04,4.0,4.0,4.0,4.0,15
2014-07-31,4.15,4.15,4.0,4.0,12
2014-07-30,4.15,4.15,4.0,4.0,5
2014-07-29,4.15,4.15,4.15,4.15,3
2014-07-28,4.15,4.15,4.15,4.15,5
2014-07-25,4.15,4.15,4.15,4.15,5
2014-07-24,4.15,4.15,4.15,4.15,4
2014-07-23,4.15,4.15,4.15,4.15,5
2014-07-22,4.3,4.3,4.0,4.0,5
2014-07-21,4.3,4.3,4.3,4.3,3
2014-07-18,4.3,4.3,4.3,4.3,5
2014-07-17,4.3,4.3,4.3,4.3,4
2014-07-16,4.28,4.3,4.28,4.3,100
2014-07-15,4.08,4.08,4.08,4.08,10
2014-07-14,4.08,4.08,4.08,4.08,10
2014-07-11,4.3,4.3,4.08,4.08,513
2014-07-10,4.35,4.35,4.35,4.35,10
2014-07-09,4.35,4.35,4.35,4.35,100
2014-07-08,4.3,4.3,4.3,4.3,320
2014-07-07,4.25,4.25,4.25,4.25,4
2014-07-04,4.2,4.2,4.2,4.2,505
2014-07-03,3.95,4.2,3.95,4.2,562
2014-07-02,3.98,3.98,3.95,3.95,800
2014-07-01,3.98,3.98,3.98,3.98,10
2014-06-30,4.0,4.0,3.98,3.98,470
2014-06-26,4.19,4.19,4.19,4.19,361
2014-06-25,4.19,4.19,4.19,4.19,361
2014-06-24,4.24,4.24,4.24,4.24,500
2014-06-18,4.16,4.24,4.1,4.24,1201
2014-06-16,4.25,4.25,4.21,4.21,209
2014-06-12,4.3,4.41,4.3,4.41,600
2014-06-10,4.35,4.35,4.28,4.28,1187
2014-06-05,4.5,4.5,4.48,4.48,360
2014-06-04,4.75,4.75,4.64,4.64,305
2014-05-30,4.85,4.85,4.85,4.85,320
2014-05-29,5.0,5.0,4.85,4.85,660
2014-05-28,5.0,5.0,5.0,5.0,10
2014-05-27,5.2,5.2,5.0,5.0,20
2014-05-26,5.2,5.2,5.2,5.2,10
2014-05-23,5.2,5.2,5.2,5.2,4
2014-05-22,5.2,5.2,5.1,5.2,43
2014-05-21,5.2,5.2,5.2,5.2,5
2014-05-20,5.2,5.2,5.0,5.2,530
2014-05-19,5.2,5.2,5.2,5.2,4
2014-05-16,5.2,5.2,5.1,5.2,109
2014-05-15,5.05,5.05,5.05,5.05,437
2014-05-13,5.2,5.2,5.0,5.0,1105
2014-05-12,4.9,4.94,4.9,4.94,806
2014-05-09,5.1,5.1,5.1,5.1,4
2014-05-08,5.05,5.1,5.0,5.1,698
2014-05-07,5.2,5.2,5.0,5.0,704
2014-05-06,5.2,5.2,5.2,5.2,2
2014-05-05,5.25,5.9,5.03,5.2,5458
2014-05-02,5.02,5.8,5.02,5.8,882
2014-04-30,4.8,5.02,4.8,5.02,2978
2014-04-29,4.74,4.81,4.74,4.81,285
2014-04-28,4.15,4.74,4.15,4.74,4615
2014-04-25,4.05,4.05,4.05,4.05,50
2014-04-24,4.15,4.24,4.0,4.0,2083
2014-04-23,4.15,4.25,4.15,4.25,40
2014-04-22,4.32,4.32,4.15,4.15,4630
2014-04-17,4.34,4.34,4.34,4.34,5
2014-04-16,4.09,4.34,4.09,4.34,1025
2014-04-15,3.95,4.19,3.95,4.19,898
2014-04-14,4.2,4.34,4.2,4.34,827
2014-04-11,4.18,4.2,4.18,4.2,407
2014-04-10,3.8,4.05,3.8,4.05,5987
2014-04-09,3.9,3.94,3.9,3.94,3590
2014-04-08,3.9,3.9,3.9,3.9,10
2014-04-07,3.9,3.9,3.71,3.71,123
2014-04-04,3.9,3.9,3.9,3.9,10
2014-04-03,3.95,3.95,3.9,3.9,133
2014-04-02,3.76,3.76,3.75,3.75,779
2014-04-01,3.72,3.72,3.72,3.72,500
2014-03-31,3.99,3.99,3.72,3.95,450
